"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_1.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_A12-TH1-36.csv","Sample2_A12-TH1-37.csv","Sample3_A12-03_1.csv","Sample4_A12-04_1.csv","Sample5_A12-05_1.csv","Sample6_A12-06_1.csv","Sample7_A12-07_1.csv","Sample8_A12-09_1.csv","Sample9_A12-11_1.csv","Sample10_A12-12_1.csv","Sample11_A12-15_1.csv","Sample12_A12-16_1.csv","Sample13_A12-17_1.csv","Sample14_A12-18_1.csv","Sample15_A12-20_1.csv","Sample16_A12-21_1.csv","Sample17_A12-22_1.csv","Sample18_A12-24_1.csv","Sample19_A12-TH-32_1.csv","Sample20_A12-TH-35_1.csv","Sample21_A12-TH1-23_1.csv","Sample22_A12-TH1-25_1.csv","Sample23_A12-TH1-26_1.csv","Sample24_A12-TH1-27_1.csv","Sample25_A12-TH1-28_1.csv","Sample26_A12-TH1-29_1.csv","Sample27_A12-TH1-31_1.csv","Sample28_A12-Top33_1.csv"
-1,376.124317875863,0.3935205,377.131742716,"C_18 H_16 O_3 N_6 C13_1","C19H16N6O3","C_18 H_15 O_3 N_6 C13_1",18,19,0.842,0.158,18,16,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0142991149347,0,376.124279162758,0.675402701268658,18,0.6,0.65,15,1,0,1,0,0,0,0,0,0,0,0,0,0,8.67,415.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.918928709233,NA,NA,NA,NA,2931,415.16,FALSE,NA,NA,NA,303.5,NA,711.4,611.5,274.8,293.8,784.6,622.7,NA,265.3,254.2,550.9,NA,NA,NA,NA,861.2,NA,210.7,804,410.7,716.1,618,768,927.2,NA
0,376.125076414851,0.4180283,377.132195194,"C_15 H_23 O_10 N_1","C15H23NO10","C_15 H_22 O_10 N_1",1,15,1.533,0.667,15,23,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0142991149347,0,376.125027511499,0.173762140212036,5,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,5.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.9,NA,220.7,469.1,NA,345.2,NA,NA,NA,NA,NA,NA,NA,279.8
0,377.045451142511,0.2526658,378.052823095,"C_24 H_10 O_5","C24H10O5","C_24 H_9 O_5",1,24,0.417,0.208,24,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.045422113083,1.07237863111224,16,0.79,0.81,20,1,0,1,0,0,0,0,0,0,0,0,0,0,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,Inf,FALSE,NA,NA,NA,NA,NA,NA,105.7,99.1,103.8,NA,92.6,NA,NA,NA,NA,254.2,87.8,NA,272.9,121.7,177.4,NA,208.5,93.8,169.8,186.3,165.8,470.3,155.8
-1,377.064164412458,0.3791506,378.07158419,"C_14 H_19 O_10 P_1","C14H19O10P","C_14 H_18 O_10 P_1",4,14,1.357,0.714,14,19,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.064125973152,1.21266227579016,25,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,10.92,-210.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.768625177989,NA,NA,NA,NA,841,210.23,FALSE,NA,NA,774.8,519,NA,355.2,418.3,419.3,380.4,235.9,456.9,NA,128.8,376.2,113.9,1062.9,98.1,548.2,1191,806.1,773.3,93,1308.4,973.1,1278.8,1237.1,1033,2279.2,679.7
-1,377.064164412458,0.4595031,378.071267119,"C_17 H_10 O_5 N_6","C17H10N6O5","C_17 H_9 O_5 N_6",3,17,0.588,0.294,17,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.064125973152,1.21266227579016,25,0.83,0.88,16,1,0,1,0,0,0,0,0,0,0,0,0,0,10.92,-349.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.632985440697,NA,NA,NA,NA,2954,349.6,FALSE,NA,NA,774.8,519,NA,355.2,418.3,419.3,380.4,235.9,456.9,NA,128.8,376.2,113.9,1062.9,98.1,548.2,1191,806.1,773.3,93,1308.4,973.1,1278.8,1237.1,1033,2279.2,679.7
-1,377.064164412458,0.0274922,378.071451238,"C_25 H_14 O_2 S_1","C25H14O2S","C_25 H_13 O_2 S_1",8,25,0.56,0.08,25,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.064125973152,1.21266227579016,25,0.73,0.74,19,1,0,1,0,0,0,0,0,0,0,0,0,0,10.92,-557.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.110430099674,NA,NA,NA,NA,626,557.73,FALSE,NA,NA,774.8,519,NA,355.2,418.3,419.3,380.4,235.9,456.9,NA,128.8,376.2,113.9,1062.9,98.1,548.2,1191,806.1,773.3,93,1308.4,973.1,1278.8,1237.1,1033,2279.2,679.7
0,377.069861392837,0.0063215,378.077140214,"C_10 H_14 O_10 N_6","C10H14N6O10","C_10 H_13 O_10 N_6",1,10,1.4,1,10,14,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.069820582249,0.365497356810882,7,1.5,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894,Inf,TRUE,"C_18 H_18 O_7 S_1",NA,NA,NA,NA,102.7,75.4,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,230.9,NA,197.1,NA,166.6,NA,NA,NA,NA,NA,92.3
0,377.069861392837,0.4933094,378.077324333,"C_18 H_18 O_7 S_1","C18H18O7S","C_18 H_17 O_7 S_1",1,18,1,0.389,18,18,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.069820582249,0.365497356810882,7,0.2,0.41,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,Inf,TRUE,"C_18 H_18 O_7 S_1",NA,NA,NA,NA,102.7,75.4,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,230.9,NA,197.1,NA,166.6,NA,NA,NA,NA,NA,92.3
0,377.0780070859,0.2586586,378.085185722,"C_20 H_14 O_6 N_2","C20H14N2O6","C_20 H_13 O_6 N_2",2,20,0.7,0.3,20,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.078008803385,0.287506998169467,4,0.58,0.67,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,122.7,76.6,NA,NA,NA
0,377.083066943931,0.3465918,378.090212333,"C_15 H_23 O_7 S_1 P_1","C15H23O7PS","C_15 H_22 O_7 S_1 P_1",1,15,1.533,0.467,15,23,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.083077698943,0.192944467253601,3,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039,Inf,FALSE,NA,NA,172.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.3,NA,NA,NA,NA,NA,NA,NA,101.5,NA,NA,NA,NA,NA,NA
0,377.092610200587,0.4186698,378.099728333,"C_15 H_24 O_7 P_2","C15H24O7P2","C_15 H_23 O_7 P_2",4,15,1.6,0.467,15,24,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.092578630104,0.428508855066468,4,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.5,148.1,NA,NA,NA,NA,189.4,NA,NA,NA,NA,NA,NA,NA,68.5
0,377.100618498779,0.1974066,378.107969571,"C_15 H_23 O_9 P_1","C15H23O9P","C_15 H_22 O_9 P_1",9,15,1.533,0.6,15,23,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,7336.16,377.100575845567,1.06828029133095,25,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,18.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833,Inf,FALSE,NA,NA,NA,897.4,196.8,766,715.2,664.2,479.8,579.1,896.5,NA,249.8,448.1,671.1,1649.4,413.9,864.9,1784.4,2354.3,1137.8,208.3,2268.1,1780.1,2361.8,2306.7,1456.9,3769.6,1046.6
0,377.103009402908,0.1372086,378.110337714,"C_22 H_18 O_6","C22H18O6","C_22 H_17 O_6",2,22,0.818,0.273,22,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.103020558662,0.350730795142668,4,0.5,0.58,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.3,138.4,NA,112.1,NA,71.4,NA
0,377.103827675245,0.2764055,378.111208619,"C_23 H_22 O_1 S_2","C23H22OS2","C_23 H_21 O_1 S_2",1,23,0.957,0.043,23,22,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.103764804979,0.318696253887773,3,0.5,0.51,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.8,NA,76.8,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA
0,377.110213273388,0.1550947,378.117548349,"C_16 H_18 O_7 N_4","C16H18N4O7","C_16 H_17 O_7 N_4",1,16,1.125,0.438,16,18,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.110203795162,0.417830376215752,3,0,0.29,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2613,Inf,TRUE,"C_26 H_19 O_1 P_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,NA,68.3,89.7,NA
0,377.110213273388,0.3625487,378.117352619,"C_26 H_19 O_1 P_1","C26H19OP","C_26 H_18 O_1 P_1",1,26,0.731,0.038,26,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.110203795162,0.417830376215752,3,0.67,0.67,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990,Inf,TRUE,"C_26 H_19 O_1 P_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,NA,68.3,89.7,NA
0,377.113741836529,0.4249883,378.120857571,"C_12 H_28 O_9 P_2","C12H28O9P2","C_12 H_27 O_9 P_2",4,12,2.333,0.75,12,28,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.113736652159,0.182912165550703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5,NA,96.8,NA,78.1,NA,NA
0,377.120129376368,0.1015266,378.127444198,"C_14 H_22 O_10 N_2","C14H22N2O10","C_14 H_21 O_10 N_2",2,14,1.571,0.714,14,22,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.120101826009,0.240920695858527,10,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2073,Inf,FALSE,NA,NA,NA,NA,NA,153.1,131.9,NA,78.9,NA,152.3,NA,111.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.5,NA,432.6,243.1,92,530.6,NA
0,377.1290072767,0.4495575,378.136113714,"C_16 H_28 O_6 P_2","C16H28O6P2","C_16 H_27 O_6 P_2",3,16,1.75,0.375,16,28,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.128946919702,0.494279614547451,10,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271,Inf,FALSE,NA,NA,NA,NA,NA,95,NA,NA,NA,76.2,87.7,NA,73.3,NA,NA,143.5,76.8,NA,135.3,NA,162.7,115,NA,NA,NA,68.1,NA,NA,NA
-1,377.136860567497,0.262117,378.144037881,"C_19 H_18 O_3 N_6","C19H18N6O3","C_19 H_17 O_3 N_6",8,19,0.947,0.158,19,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.136815398074,0.960310745350525,23,0.5,0.57,14,1,0,1,0,0,0,0,0,0,0,0,0,0,36.09,-6.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153.25652352273,NA,NA,NA,NA,2982,6.57,FALSE,NA,NA,NA,564,NA,11361.2,939.8,642.8,170.2,1086.2,1376.4,NA,225.3,549.1,819.4,687.4,NA,1371.3,986.5,10630,1212.7,1481.7,3294.9,1033.8,2755.9,7004.3,646.9,3688.8,820.3
0,377.142751844539,0.3101943,378.149910976,"C_12 H_22 O_8 N_6","C12H22N6O8","C_12 H_21 O_8 N_6",3,12,1.833,0.667,12,22,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.142699694245,0.14836733629765,3,4.5,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2899,Inf,FALSE,NA,NA,NA,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.8,NA,180.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,377.142751844539,0.1766997,378.150095095,"C_20 H_26 O_5 S_1","C20H26O5S","C_20 H_25 O_5 S_1",1,20,1.3,0.25,20,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.142699694245,0.14836733629765,3,0.14,0.27,8,0,0,0,1,0,1,0,0,0,0,0,0,0,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,Inf,FALSE,NA,NA,NA,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.8,NA,180.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,377.154762366199,0.1574986,378.161979238,"C_27 H_22 O_2","C27H22O2","C_27 H_21 O_2",3,27,0.815,0.074,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.154675963033,0.0331242403363603,3,0.6,0.62,17,1,0,1,0,0,0,0,0,0,0,0,0,0,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,Inf,FALSE,NA,NA,NA,124.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.3,NA,86.6,NA,NA,NA,NA,NA,NA,NA
0,377.15586141728,0.4092255,378.162983095,"C_17 H_31 O_5 S_1 P_1","C17H31O5PS","C_17 H_30 O_5 S_1 P_1",1,17,1.824,0.294,17,31,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.155866225068,0.571252387132792,6,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065,Inf,FALSE,NA,NA,206.2,NA,NA,NA,NA,NA,NA,NA,71.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3,122.2,185.5,98.7,NA,NA,NA
0,377.156515056124,0.1007262,378.163829579,"C_15 H_26 O_9 N_2","C15H26N2O9","C_15 H_25 O_9 N_2",1,15,1.733,0.6,15,26,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.156452245111,0.224858839443421,3,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.4,NA,92.9,NA,NA,136.3,NA,NA,NA,NA,NA,NA,NA,NA
0,377.17309269567,0.143146,378.180423262,"C_20 H_22 O_2 N_6","C20H22N6O2","C_20 H_21 O_2 N_6",13,20,1.1,0.1,20,22,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.173053786783,0.906166298230595,22,0.42,0.46,13,0,0,0,1,0,1,0,0,0,0,0,0,0,15.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2933,Inf,FALSE,NA,NA,NA,163.3,NA,725,378.2,202,NA,479.5,201.7,NA,75,188.9,1233.2,180.8,NA,275,270.7,5598.7,410.2,505.9,2895.3,169.9,2227.3,3061.8,287.5,1301.5,472.1
0,377.209369732676,0.4295924,378.216808643,"C_21 H_26 O_1 N_6","C21H26N6O","C_21 H_25 O_1 N_6",1,21,1.238,0.048,21,26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.277662595779,0,377.209338026313,0.759993596570757,15,0.36,0.38,12,0,0,0,1,0,1,0,0,0,0,0,0,0,11.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3006,Inf,FALSE,NA,NA,NA,136.9,NA,243.9,NA,NA,NA,NA,NA,NA,105.8,163.8,1422.7,209.4,NA,NA,125.2,3548.3,326.8,101.7,1443.7,NA,1208.3,1454,NA,713.5,308.8
-1,378.067477250105,0.4889352,379.074939025,"C_13 H_19 O_10 P_1 C13_1","C14H19O10P","C_13 H_18 O_10 P_1 C13_1",4,14,1.357,0.714,13,19,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5426774344982,0,378.067424765211,0.291489639284144,3,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1.97,-210.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.768625177989,NA,NA,NA,NA,841,210.23,FALSE,NA,NA,NA,NA,NA,NA,NA,65,103.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.3,NA
-1,378.067477250105,0.3474987,379.074621954,"C_16 H_10 O_5 N_6 C13_1","C17H10N6O5","C_16 H_9 O_5 N_6 C13_1",3,17,0.588,0.294,16,10,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5426774344982,0,378.067424765211,0.291489639284144,3,0.83,0.88,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.97,-349.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.632985440697,NA,NA,NA,NA,2954,349.6,FALSE,NA,NA,NA,NA,NA,NA,NA,65,103.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.3,NA
-1,378.067477250105,0.1382076,379.074806073,"C_24 H_14 O_2 S_1 C13_1","C25H14O2S","C_24 H_13 O_2 S_1 C13_1",8,25,0.56,0.08,24,14,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5426774344982,0,378.067424765211,0.291489639284144,3,0.73,0.74,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1.97,-557.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.110430099674,NA,NA,NA,NA,626,557.73,FALSE,NA,NA,NA,NA,NA,NA,NA,65,103.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.3,NA
0,378.101451375406,0.1234263,379.108774599,"C_10 H_17 O_9 N_7","C10H17N7O9","C_10 H_16 O_9 N_7",1,10,1.7,0.9,10,17,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5426774344982,0,378.101415288088,0.376202081243884,5,1.67,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3150,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.7,NA,88.1,169.1,NA,137.1,NA,NA,NA,NA,NA,NA,NA,96.8
-1,378.14010651148,0.0257763,379.147392716,"C_18 H_18 O_3 N_6 C13_1","C19H18N6O3","C_18 H_17 O_3 N_6 C13_1",8,19,0.947,0.158,18,18,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5426774344982,0,378.140062332722,0.839008339419708,20,0.5,0.57,14,1,0,1,0,0,0,0,0,0,0,0,0,0,8.28,-6.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153.25652352273,NA,NA,NA,NA,2982,6.57,FALSE,NA,NA,NA,91.2,NA,1861,543.9,160.2,85.1,1271,390,NA,106.9,142.8,395.8,NA,NA,253.2,NA,1766.7,184.9,360.8,528.9,NA,620,995.1,229.7,605.4,94
0,378.261009569159,0.1351945,379.268234726,"C_17 H_37 O_6 N_3","C17H37N3O6","C_17 H_36 O_6 N_3",1,17,2.176,0.353,17,37,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5426774344982,0,378.260978482486,0.0653001556877161,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2416,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10013.2,NA,8774.4,8317.8,NA,13906.4,NA,NA,NA,NA,NA,NA,NA,5884
0,379.020935185964,0.3859135,380.02806496,"C_18 H_8 O_8 N_2","C18H8N2O8","C_18 H_7 O_8 N_2",1,18,0.444,0.444,18,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8093667095311,0,379.020931565863,0.111259452456393,3,0.75,0.83,16,1,0,1,0,0,0,0,0,0,0,0,0,0,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8,NA,186.1,NA,NA
0,379.030509887585,0.4591386,380.037960809,"C_16 H_12 O_11","C16H12O11","C_16 H_11 O_11",1,16,0.75,0.688,16,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8093667095311,0,379.03046664133,0.53716149310692,6,0,0.52,11,1,1,0,0,0,0,0,0,0,0,0,0,0,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,Inf,FALSE,NA,NA,NA,82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9,215.6,283.5,231.4,NA,NA,NA,NA,NA,NA,NA,170.9
